,set_num,name,year,theme_id,num_parts,price_mean_N,price_min_N,price_max_N,set_qty_N,currency_N
13349,8785-2,"Santis (USA version with 6 Cards, Target Promo)",2004,198,52,0.0000,0.0000,0.0000,0,USD
13350,8785452-1,MUJI Transparent Set,2010,301,0,0.0000,0.0000,0.0000,0,USD
13351,8785476-1,MUJI Sea Set,2010,301,91,80.0000,80.0000,80.0000,1,USD
13352,8785483-1,MUJI Circus Set,2010,301,91,0.0000,0.0000,0.0000,0,USD
13353,8785490-1,MUJI Animals Set,2010,301,0,45.6867,45.6867,45.6867,1,USD
13354,8785506-1,MUJI Colour Paper Pad and Perforation Grid,2010,301,0,0.0000,0.0000,0.0000,0,USD
13355,8786-1,Vladek (USA version with 3 Cards),2004,198,51,27.9566,12.5000,52.2831,8,USD
13356,8786-2,"Vladek (USA version with 6 Cards, Target Promo)",2004,198,54,0.0000,0.0000,0.0000,0,USD
13357,8790-1,"King Mathias (Series 1) Limited Edition with Map and Cape, European",2004,198,41,17.5949,15.0000,20.6232,6,USD
13358,879-1,Supplementary Set,1979,4,87,0.0000,0.0000,0.0000,0,USD
13359,8791-1,Sir Danju,2005,198,42,23.1750,12.0000,41.6610,3,USD
13360,8792-1,Sir Jayko,2005,198,42,22.5956,15.3327,32.0000,8,USD
13361,8793-1,Sir Rascus,2005,198,44,26.4533,8.0000,36.3600,3,USD
13362,8794-1,Sir Santis,2005,198,44,25.4155,20.6232,35.0000,7,USD
13363,8795-1,Lord Vladek,2005,198,44,23.6691,5.9017,50.1056,3,USD
13364,8796-1,King Mathias (Series 2),2005,198,43,27.1838,20.0000,35.0000,3,USD
13365,8799-1,Knights' Castle Wall,2004,198,178,64.9189,64.9189,64.9189,1,USD
13366,88000-1,Power Functions AAA Battery Box,2011,438,1,23.5240,15.9900,52.4592,3090,USD
13367,880001-1,Competition Racers with Stopwatch,1998,3,0,0.0000,0.0000,0.0000,0,USD
13368,880002-1,World Cup German Starter Set,1998,462,1,121.6500,100.0000,145.0000,3,USD
13369,880002-2,World Cup Dutch Starter Set,1998,462,1,46.0334,46.0334,46.0334,1,USD
13370,880002-3,World Cup UK Starter Set,1998,462,1,0.0000,0.0000,0.0000,0,USD
13371,8800-1,Vladek's Siege Engine,2004,198,193,91.8550,45.0000,150.0000,5,USD
13372,880010-1,Exclusive Roboriders Pack,2001,16,0,0.0000,0.0000,0.0000,0,USD
13373,880011-1,Exclusive Roboriders Pack,2001,16,0,0.0000,0.0000,0.0000,0,USD
13374,880012-1,Exclusive Roboriders Pack,2001,16,0,0.0000,0.0000,0.0000,0,USD
13375,88002-1,Power Functions Train Motor,2011,438,7,19.5692,13.5480,32.8362,1121,USD
13376,88003-1,Power Functions L-Motor,2013,438,1,20.7427,12.5971,53.9295,1728,USD
13377,880031-1,Play and Build Kit for Nintendo DS - Pirates of the Caribbean,2011,501,4,0.0,0.0,0.0,0.0,none
13378,880033-1,Armor Case Kit for Nintendo DSi - Pirates of the Caribbean,2011,501,5,0.0,0.0,0.0,0.0,none
13379,88004-1,Power Functions Servo Motor,2013,438,1,41.9588,33.3618,68.0232,958,USD
13380,88005-1,Headlight Set,2018,655,1,17.3219,11.5406,42.6826,585,USD
13381,88006-1,Move Hub,2019,655,1,226.0876,69.6403,1179.1630,15,USD
13382,88007-1,Color & Distance Sensor,2019,655,1,22.0065,15.6395,39.3456,49,USD
13383,88008-1,Medium Linear Motor,2019,655,1,27.2210,18.8855,40.0000,76,USD
13384,88009-1,Hub (Battery Box),2019,655,1,57.0085,42.8298,70.8088,76,USD
13385,880-1,Supplementary Set,1979,4,22,139.9900,139.9900,139.9900,1,USD
13386,88010-1,Remote Control,2019,655,1,25.2995,6.8841,44.2924,378,USD
13387,8801-1,Knights' Attack Barge,2005,198,167,43.8005,42.1168,45.3566,3,USD
13388,88011-1,Train Motor,2019,655,7,25.7256,13.2004,35.4103,97,USD
13389,88012-1,Technic Hub,2020,1,1,76.6267,37.9900,120.8020,34,USD
13390,88013-1,Technic Large Motor,2020,1,1,157.7326,18.2322,1179.1630,68,USD
13391,88014-1,Technic XL Motor,2020,1,1,179.7342,21.8801,1179.1630,84,USD
13392,8802-1,Dark Fortress Landing,2005,198,145,0.0000,0.0000,0.0000,0,USD
13393,8803-0,Series 3 - Random Bag,2011,538,0,0.0,0.0,0.0,0.0,none
13394,8803-1,Fisherman - Complete Set,2011,538,9,63.2797,6.8187,341.3760,145,USD
13395,8803-10,Tennis Player,2011,538,6,0.0,0.0,0.0,0.0,none
13396,8803-11,Race Car Driver - Complete Set,2011,538,7,0.0,0.0,0.0,0.0,none
13397,8803-12,Gorilla Suit Guy - Complete Set,2011,538,6,0.0,0.0,0.0,0.0,none
13398,8803-13,Space Alien - Complete Set,2011,538,6,0.0,0.0,0.0,0.0,none
13399,8803-14,Hula Dancer - Complete Set,2011,538,8,0.0,0.0,0.0,0.0,none
13400,8803-15,Rapper - Complete Set,2011,538,7,0.0,0.0,0.0,0.0,none
13401,8803-16,Baseball Player,2011,538,6,0.0,0.0,0.0,0.0,none
13402,8803-17,Collectable Minifigures - LEGO Minifigures Series 3 - Complete,2011,538,0,0.0,0.0,0.0,0.0,none
13403,8803-18,Minifigure Series 3 (Box of 60),2011,538,0,0.0,0.0,0.0,0.0,none
13404,8803-2,Pilot - Complete Set,2011,538,7,213.9778,135.9500,524.5965,29,USD
13405,8803-3,Tribal Chief - Complete Set,2011,538,6,0.0,0.0,0.0,0.0,none
13406,8803-4,Samurai Warrior - Complete Set,2011,538,7,0.0,0.0,0.0,0.0,none
13407,8803-5,Snowboarder - Complete Set,2011,538,7,0.0,0.0,0.0,0.0,none
13408,8803-6,Space Villain - Complete Set,2011,538,9,0.0,0.0,0.0,0.0,none
13409,8803-7,Sumo Wrestler,2011,538,6,0.0,0.0,0.0,0.0,none
13410,8803-8,Mummy - Complete Set,2011,538,5,0.0,0.0,0.0,0.0,none
13411,8803-9,Elf - Complete Set,2011,538,8,0.0,0.0,0.0,0.0,none
13412,8804-0,Series 4 - Random Bag,2011,539,0,0.0,0.0,0.0,0.0,none
13413,8804-1,Lawn Gnome - Complete Set,2011,539,8,42.9396,5.7955,341.3760,420,USD
13414,8804-10,Sailor,2011,539,6,0.0,0.0,0.0,0.0,none
13415,8804-11,Soccer Player - Complete Set,2011,539,8,0.0,0.0,0.0,0.0,none
13416,8804-12,Werewolf - Complete Set,2011,539,6,0.0,0.0,0.0,0.0,none
13417,8804-13,Hazmat Guy - Complete Set,2011,539,6,0.0,0.0,0.0,0.0,none
13418,8804-14,Artist,2011,539,7,0.0,0.0,0.0,0.0,none
13419,8804-15,Ice Skater - Complete Set,2011,539,8,0.0,0.0,0.0,0.0,none
13420,8804-16,Crazy Scientist - Complete Set,2011,539,6,0.0,0.0,0.0,0.0,none
13421,8804-17,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,0,0.0,0.0,0.0,0.0,none
13422,8804-18,Minifigure Series 4 (Box of 60),2011,539,0,0.0,0.0,0.0,0.0,none
13423,8804-2,Kimono Girl - Complete Set,2011,539,6,147.1566,90.0000,262.3006,42,USD
13424,8804-3,Musketeer - Complete Set,2011,539,7,0.0,0.0,0.0,0.0,none
13425,8804-4,Punk Rocker - Complete Set,2011,539,6,0.0,0.0,0.0,0.0,none
13426,8804-5,Surfer Girl - Complete Set,2011,539,6,0.0,0.0,0.0,0.0,none
13427,8804-6,Viking - Complete Set,2011,539,10,0.0,0.0,0.0,0.0,none
13428,8804-7,The Monster - Complete Set,2011,539,5,0.0,0.0,0.0,0.0,none
13429,8804-8,Hockey Player - Complete Set,2011,539,11,0.0,0.0,0.0,0.0,none
13430,8804-9,Street Skater - Complete Set,2011,539,8,0.0,0.0,0.0,0.0,none
13431,8805-0,Series 5 - Random Bag,2011,540,0,0.0,0.0,0.0,0.0,none
13432,8805-1,Graduate - Complete Set,2011,540,7,47.8057,4.9419,341.3760,209,USD
13433,8805-10,Fitness Instructor - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13434,8805-11,Detective - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13435,8805-12,Evil Dwarf - Complete Set,2011,540,10,0.0,0.0,0.0,0.0,none
13436,8805-13,Boxer - Complete Set,2011,540,5,0.0,0.0,0.0,0.0,none
13437,8805-14,Egyptian Queen - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13438,8805-15,Gangster,2011,540,7,0.0,0.0,0.0,0.0,none
13439,8805-16,Snowboarder Guy - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13440,8805-17,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,0,0.0,0.0,0.0,0.0,none
13441,8805-18,Minifigure Series 5 (Box of 60),2011,540,0,0.0,0.0,0.0,0.0,none
13442,8805-2,Gladiator - Complete Set,2011,540,7,146.8474,115.0000,393.4486,43,USD
13443,8805-3,Royal Guard,2011,540,6,0.0,0.0,0.0,0.0,none
13444,8805-4,Ice Fisherman - Complete Set,2011,540,8,0.0,0.0,0.0,0.0,none
13445,8805-5,Cave Woman - Complete Set,2011,540,7,0.0,0.0,0.0,0.0,none
13446,8805-6,Lizard Man - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13447,8805-7,Zookeeper - Complete Set,2011,540,7,0.0,0.0,0.0,0.0,none
13448,8805-8,Lumberjack - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13449,8805-9,Small Clown - Complete Set,2011,540,6,0.0,0.0,0.0,0.0,none
13450,8808-1,F1 Racer,1994,12,93,45.3719,20.0000,57.8368,7,USD
13451,8809-1,"King Mathias (Series 1) Limited Edition with Map and Cape, US",2004,198,44,19.8343,9.0000,49.1745,31,USD
13452,8810-1,Cafe Racer,1991,13,80,79.9900,79.9900,79.9900,1,USD
13453,8811-1,Toa Lhikan & Kikanalo,2004,347,217,225.9500,225.9500,225.9500,1,USD
13454,8812-1,Aero Hawk II,1994,6,148,47.0218,37.9500,53.1155,3,USD
13455,8813-1,Battle at the Pass,2006,198,380,177.0444,177.0444,177.0444,1,USD
13456,8815-1,Speedway Bandit,1991,12,78,30.0000,30.0000,30.0000,1,USD
13457,8816-1,Off-Road Rambler,1994,11,185,49.9900,49.9900,49.9900,1,USD
13458,8818-1,Baja Blaster,1993,11,119,39.8181,32.4594,49.9500,50,USD
13459,8820-1,Mountain Rambler,1991,11,139,42.7619,38.3100,47.2137,2,USD
13460,8821-1,Rogue Knight Battleship,2006,198,153,70.5623,45.5500,106.2191,4,USD
13461,8822-1,Gargoyle Bridge,2006,198,250,73.7907,52.2500,94.9000,4,USD
13462,8823-1,Mistlands Tower,2006,198,438,129.8448,119.9000,139.7895,2,USD
13463,8824-1,Hovercraft,1994,10,192,61.9226,55.1811,68.5733,26,USD
13464,8825-1,Night Chopper,1991,6,113,29.2533,22.7700,39.9900,5,USD
13465,8826-1,ATX Sport Cycle,1993,13,95,224.7872,49.5744,400.0000,2,USD
13466,8827-0,Series 6 - Random Bag,2012,541,0,0.0,0.0,0.0,0.0,none
13467,8827-1,Classic Alien - Complete Set,2012,541,6,64.9034,6.9000,341.3760,292,USD
13468,8827-10,Roman Soldier - Complete Set,2012,541,7,0.0,0.0,0.0,0.0,none
13469,8827-11,Surgeon - Complete Set,2012,541,7,0.0,0.0,0.0,0.0,none
13470,8827-12,Skater Girl - Complete Set,2012,541,8,0.0,0.0,0.0,0.0,none
13471,8827-13,Intergalactic Girl - Complete Set,2012,541,9,0.0,0.0,0.0,0.0,none
13472,8827-14,Butcher - Complete Set,2012,541,7,0.0,0.0,0.0,0.0,none
13473,8827-15,Mechanic - Complete Set,2012,541,7,0.0,0.0,0.0,0.0,none
13474,8827-16,Genie - Complete Set,2012,541,7,0.0,0.0,0.0,0.0,none
13475,8827-17,Collectable Minifigures - LEGO Minifigures Series 6 - Complete,2012,541,0,0.0,0.0,0.0,0.0,none
13476,8827-18,Minifigure Series 6 (Box of 60),2012,541,0,0.0,0.0,0.0,0.0,none
13477,8827-2,Highland Battler - Complete Set,2012,541,7,165.0054,118.0225,393.4486,28,USD
13478,8827-3,Sleepyhead,2012,541,6,0.0,0.0,0.0,0.0,none
13479,8827-4,Lady Liberty,2012,541,8,0.0,0.0,0.0,0.0,none
13480,8827-5,Bandit - Complete Set,2012,541,8,0.0,0.0,0.0,0.0,none
13481,8827-6,Flamenco Dancer - Complete Set,2012,541,6,0.0,0.0,0.0,0.0,none
13482,8827-7,Clockwork Robot - Complete Set,2012,541,6,0.0,0.0,0.0,0.0,none
13483,8827-8,Minotaur - Complete Set,2012,541,8,0.0,0.0,0.0,0.0,none
13484,8827-9,Leprechaun - Complete Set,2012,541,9,0.0,0.0,0.0,0.0,none
13485,8828-1,Front End Loader,1993,7,175,59.0172,59.0172,59.0172,14,USD
13486,8829-1,Dune Blaster,1994,11,277,86.0169,81.4437,90.0000,7,USD
13487,8830-1,Rally 6-wheeler,1990,12,169,0.0000,0.0000,0.0000,0,USD
13488,8831-0,Series 7 - Random Bag,2012,542,0,0.0,0.0,0.0,0.0,none
13489,8831-1,Swimming Champion - Complete Set,2012,542,6,60.0257,7.5000,341.3760,246,USD
13490,8831-10,Jungle Boy - Complete Set,2012,542,7,0.0,0.0,0.0,0.0,none
13491,8831-11,Hippie,2012,542,9,0.0,0.0,0.0,0.0,none
13492,8831-12,Computer Programmer,2012,542,7,0.0,0.0,0.0,0.0,none
13493,8831-13,Viking Woman - Complete Set,2012,542,9,0.0,0.0,0.0,0.0,none
13494,8831-14,Evil Knight - Complete Set,2012,542,8,0.0,0.0,0.0,0.0,none
13495,8831-15,Rocker Girl - Complete Set,2012,542,6,0.0,0.0,0.0,0.0,none
13496,8831-16,Grandma Visitor - Complete Set,2012,542,7,0.0,0.0,0.0,0.0,none
13497,8831-17,LEGO Minifigures Series 7 - Complete,2012,542,0,0.0,0.0,0.0,0.0,none
13498,8831-18,Minifigure Series 7 (Box of 60),2012,542,0,0.0,0.0,0.0,0.0,none
13499,8831-2,Aztec Warrior,2012,542,7,193.0790,149.9900,393.4486,23,USD
13500,8831-3,Bunny Suit Guy,2012,542,7,0.0,0.0,0.0,0.0,none
13501,8831-4,Bride - Complete Set,2012,542,11,0.0,0.0,0.0,0.0,none
13502,8831-5,Ocean King - Complete Set,2012,542,7,0.0,0.0,0.0,0.0,none
13503,8831-6,Bagpiper - Complete Set,2012,542,7,0.0,0.0,0.0,0.0,none
13504,8831-7,Daredevil - Complete Set,2012,542,8,0.0,0.0,0.0,0.0,none
13505,8831-8,Galaxy Patrol - Complete Set,2012,542,7,0.0,0.0,0.0,0.0,none
13506,8831-9,Tennis Ace,2012,542,6,0.0,0.0,0.0,0.0,none
13507,8832-1,Roadster,1988,12,86,0.0000,0.0000,0.0000,0,USD
13508,8833-0,Series 8 - Random Bag,2012,543,0,0.0,0.0,0.0,0.0,none
13509,8833-1,Evil Robot,2012,543,8,79.5521,7.9000,379.3066,29,USD
13510,8833-10,Santa,2012,543,7,0.0,0.0,0.0,0.0,none
13511,8833-11,Vampire Bat - Complete Set,2012,543,5,0.0,0.0,0.0,0.0,none
13512,8833-12,DJ - Complete Set,2012,543,7,0.0,0.0,0.0,0.0,none
13513,8833-13,Red Cheerleader - Complete Set,2012,543,7,0.0,0.0,0.0,0.0,none
13514,8833-14,Actor - Complete Set,2012,543,7,0.0,0.0,0.0,0.0,none
13515,8833-15,Pirate Captain - Complete Set,2012,543,7,0.0,0.0,0.0,0.0,none
13516,8833-16,Alien Villainess - Complete Set,2012,543,10,0.0,0.0,0.0,0.0,none
13517,8833-17,LEGO Minifigures Series 8 - Complete,2012,543,0,0.0,0.0,0.0,0.0,none
13518,8833-18,Minifigure Series 8 (Box of 60),2012,543,0,0.0,0.0,0.0,0.0,none
13519,8833-2,Conquistador - Complete Set,2012,543,8,200.6015,165.2363,354.0912,25,USD
13520,8833-3,Lederhosen Guy - Complete Set,2012,543,7,0.0,0.0,0.0,0.0,none
13521,8833-4,Cowgirl - Complete Set,2012,543,6,0.0,0.0,0.0,0.0,none
13522,8833-5,Football Player - Complete Set,2012,543,8,0.0,0.0,0.0,0.0,none
13523,8833-6,Diver - Complete Set,2012,543,8,0.0,0.0,0.0,0.0,none
13524,8833-7,Downhill Skier - Complete Set,2012,543,9,0.0,0.0,0.0,0.0,none
13525,8833-8,Businessman,2012,543,7,0.0,0.0,0.0,0.0,none
13526,8833-9,Fairy - Complete Set,2012,543,8,0.0,0.0,0.0,0.0,none
13527,8835-1,Forklift,1989,7,240,164.6579,164.0677,165.2481,2,USD
13528,8836-1,Sky Ranger,1993,6,273,87.4044,50.9908,164.0677,4,USD
13529,8837-1,Pneumatic Excavator,1992,7,255,250.0000,250.0000,250.0000,1,USD
13530,8838-1,Shock Cycle,1991,13,247,161.2459,120.0000,222.0965,3,USD
13531,8839-1,Supply Ship,1992,10,531,208.1680,118.0343,317.5124,5,USD
13532,8840-1,Rally Shock n' Roll Racer,1991,12,229,127.2269,127.2269,127.2269,1,USD
13533,8841-1,Desert Racer,1983,11,180,129.6437,100.0000,159.2873,2,USD
13534,8842-1,Go-Cart,1986,12,282,0.0000,0.0000,0.0000,0,USD
13535,8842497-1,City Vehicles Bundle Deal 2 In 1,2019,52,0,0.0,0.0,0.0,0.0,none
13536,8843-1,Fork Lift Truck,1984,7,272,411.9398,411.9398,411.9398,1,USD
13537,8844-1,Helicopter,1981,4,316,0.0000,0.0000,0.0000,0,USD
13538,8845-1,Dune Buggy,1981,4,174,0.0000,0.0000,0.0000,0,USD
13539,8846-1,Tow Truck,1982,4,379,0.0000,0.0000,0.0000,0,USD
13540,8847-1,Dragster,1983,4,250,298.9450,297.9000,299.9900,2,USD
13541,8848-1,Power Truck,1981,4,398,0.0000,0.0000,0.0000,0,USD
13542,8849-1,Tractor,1986,8,347,462.3052,279.9000,707.0257,3,USD
13543,8850-1,Rally Support Truck,1990,12,360,205.6561,205.6561,205.6561,1,USD
13544,885-1,Space Scooter,1979,130,20,0.0000,0.0000,0.0000,0,USD
13545,8851-1,Excavator,1984,7,362,450.0000,400.0000,500.0000,2,USD
13546,8852-1,Robot,1987,14,327,276.7906,236.0687,317.5124,2,USD
13547,8853-1,Excavator / Digger,1988,7,326,246.0693,152.6306,320.0000,4,USD
13548,8854-1,Power Crane,1989,7,518,707.0257,707.0257,707.0257,1,USD
13549,8855-1,Prop Plane,1988,6,572,0.0000,0.0000,0.0000,0,USD
13550,8856-1,Whirlwind Rescue,1991,6,516,317.2807,317.2807,317.2807,1,USD
13551,8857-1,Street Chopper / Trike,1993,13,377,0.0000,0.0000,0.0000,0,USD
13552,8857-2,LEGO Motorcycle,1980,4,409,0.0000,0.0000,0.0000,0,USD
13553,8858-1,Rebel Wrecker,1994,11,463,0.0000,0.0000,0.0000,0,USD
13554,8858-2,Auto Engines,1980,4,242,0.0000,0.0000,0.0000,0,USD
13555,8859-1,Tractor,1981,4,612,0.0000,0.0000,0.0000,0,USD
13556,8860-1,Car Chassis,1980,4,676,2360.6868,2360.6868,2360.6868,1,USD
13557,886-1,Space Buggy,1979,130,20,0.0000,0.0000,0.0000,0,USD
13558,8862-1,Backhoe Grader,1989,7,679,377.7040,295.0858,460.3221,2,USD
13559,8863-1,Blizzard's Peak,2010,123,504,60.7192,35.4103,106.0000,42,USD
13560,8864-1,Desert of Destruction,2010,123,966,110.2047,82.6122,157.3867,20,USD
13561,8865-1,Test Car,1988,15,898,0.0000,0.0000,0.0000,0,USD
13562,8866-1,Train Motor (RC),2009,438,7,24.8788,11.5000,65.5728,119,USD
13563,8867-1,Flexible Train Track,2009,245,64,70.3479,41.3120,116.0700,20,USD
13564,8868-1,Airtech Claw Rig,1992,7,954,997.6615,583.1560,1220.0258,3,USD
13565,8869-1,Power Functions Control Switch,2009,438,1,10.4688,6.6786,28.2092,1115,USD
13566,8870-1,Power Functions Light,2009,438,1,11.5355,6.6817,28.1878,1746,USD
13567,8871-1,Power Functions Extension Wire 50cm,2009,438,1,10.0293,4.8677,100.7850,3365,USD
13568,8872-1,Forklift Transporter,1993,7,763,394.8249,377.7099,411.9398,2,USD
13569,8873-1,Fireball Catapult,2005,198,45,44.4836,29.9500,59.0172,9,USD
13570,8874-1,Battle Wagon,2005,198,130,44.0680,34.1376,50.0000,4,USD
13571,8875-1,King's Siege Tower,2005,198,131,158.3600,157.5200,159.2000,2,USD
13572,8876-1,Scorpion Prison Cave,2005,198,279,100.0000,100.0000,100.0000,2,USD
13573,8877-1,Vladek's Dark Fortress,2005,198,987,338.3461,304.5286,360.5097,3,USD
13574,8878-1,Rechargeable Battery Box,2009,438,1,124.2693,77.7541,177.0515,56,USD
13575,8879-1,IR Speed Remote Control,2009,438,1,19.8174,7.3170,51.3592,1820,USD
13576,8880-1,Super Car,1994,15,1344,624.9919,531.1545,699.0000,3,USD
13577,8881-1,Power Functions Battery Box,2008,438,1,10.2355,4.1312,25.3733,1653,USD
13578,8882-1,Power Functions XL-Motor,2008,438,1,19.1627,10.9900,49.1430,1518,USD
13579,8883-1,Power Functions M-Motor,2008,438,1,15.4929,9.4427,39.2658,1118,USD
13580,8884-1,Power Functions IR Receiver,2008,438,1,22.8695,14.4900,43.6997,1621,USD
13581,8885-1,Power Functions IR Remote Control,2008,438,1,15.7952,7.7942,41.5745,1266,USD
13582,8886-1,Power Functions Extension Wire,2008,438,1,9.5554,3.5410,99.4588,2979,USD
13583,8887-1,Power Functions Transformer 10VDC,2009,438,1,29.6526,18.9577,40.0000,3,USD
13584,8888-1,Idea Book 8888,1980,498,1,0.0,0.0,0.0,0.0,none
13585,8889-1,Idea Book 8889,1984,498,1,0.0,0.0,0.0,0.0,none
13586,8890-1,Idea Book 8890,1988,498,1,0.0,0.0,0.0,0.0,none
13587,889-1,Radar Truck,1979,130,29,0.0000,0.0000,0.0000,0,USD
13588,8891-1,"Idea Book 8891, Technic",1991,498,1,0.0,0.0,0.0,0.0,none
13589,8892-1,Piraka Outpost,2006,341,211,43.1167,39.0196,47.2137,3,USD
13590,8893-1,Lava Chamber Gate,2006,341,375,88.9332,71.3882,112.1587,6,USD
13591,8894-1,Piraka Stronghold,2006,341,649,117.1276,82.6240,175.0000,15,USD
13592,8896-1,Snake Canyon,2010,123,57,24.3510,17.7052,33.0000,7,USD
13593,8897-1,Jagged Jaws Reef,2010,123,191,31.9740,19.9900,53.1320,21,USD
13594,8898-1,Wreckage Road,2010,123,288,42.7194,34.2300,60.6891,11,USD
13595,8899-1,Gator Swamp,2010,123,354,44.7753,24.4209,134.0000,57,USD
13596,8900-1,Reidak,2006,340,41,91.1788,65.0000,104.2682,4,USD
13597,890-1,Windup Motor,1981,473,10,34.9767,17.6933,63.6300,5,USD
13598,8901-1,Hakann,2006,340,42,81.1984,68.9903,93.4065,3,USD
13599,890-2,"Lockable Storage Box, Empty",1967,371,1,0.0000,0.0000,0.0000,0,USD
13600,8902-1,Vezok,2006,340,42,57.1253,45.6867,65.0000,3,USD
13601,8903-1,Zaktan,2006,340,42,94.3803,94.3803,94.3803,1,USD
13602,8904-1,Avak,2006,340,41,70.7024,51.7397,96.9114,9,USD
13603,8905-1,Thok,2006,340,42,0.0000,0.0000,0.0000,0,USD
13604,8907-1,Rock Hacker,2009,439,29,0.0000,0.0000,0.0000,0,USD
13605,8908-1,Monster Launcher,2009,439,13,32.3976,32.3976,32.3976,1,USD
13606,8909-0,Team GB - Random Bag,2012,546,0,0.0,0.0,0.0,0.0,none
13607,8909-1,Brawny Boxer - Team GB,2012,546,6,197.9171,21.1578,455.1680,36,USD
13608,8909-17,Team GB Minifigures - Complete Set,2012,546,0,0.0,0.0,0.0,0.0,none
13609,8909-18,Team GB Minifigures - Sealed Box,2012,546,0,0.0,0.0,0.0,0.0,none
13610,8909-2,Stealth Swimmer - Team GB,2012,546,6,244.7113,170.7108,472.1256,29,USD
13611,8909-3,Relay Runner - Team GB,2012,546,7,0.0,0.0,0.0,0.0,none
13612,8909-4,Judo Fighter - Team GB,2012,546,6,0.0,0.0,0.0,0.0,none
13613,8909-5,Tactical Tennis Player - Team GB,2012,546,7,0.0,0.0,0.0,0.0,none
13614,8909-6,Flexible Gymnast - Team GB,2012,546,9,0.0,0.0,0.0,0.0,none
13615,8909-7,Wondrous Weightlifter - Team GB,2012,546,9,0.0,0.0,0.0,0.0,none
13616,8909-8,Horseback Rider - Team GB,2012,546,6,0.0,0.0,0.0,0.0,none
13617,8909-9,Agile Archer - Team GB,2012,546,7,0.0,0.0,0.0,0.0,none
13618,8910-1,Toa Mahri Kongu,2007,352,63,74.0522,50.5402,99.3058,4,USD
13619,891-1,Two-Man Scooter,1979,130,39,0.0000,0.0000,0.0000,0,USD
13620,8911-1,Toa Mahri Jaller,2007,352,67,74.0553,71.3882,76.7223,2,USD
13621,8912-1,Toa Mahri Hewkii,2007,352,61,0.0000,0.0000,0.0000,0,USD
13622,8913-1,Toa Mahri Nuparu,2007,352,58,64.6999,53.4600,75.9398,2,USD
13623,8914-1,Toa Mahri Hahli,2007,352,58,29.9900,29.9900,29.9900,1,USD
13624,891501-1,Kai,2015,435,9,8.4112,3.2398,26.1700,46,USD
13625,891502-1,Krait,2015,435,7,4.7227,2.1000,14.8082,395,USD
13626,891503-1,Cole,2015,435,11,7.3110,4.0000,19.7077,45,USD
13627,891504-1,Weapon Rack,2015,435,25,7.3627,2.2000,15.8858,26,USD
13628,891505-1,Jay,2015,435,9,7.2339,3.9225,15.3496,21,USD
13629,891506-1,Ming,2015,435,8,5.6838,3.2480,12.5534,27,USD
13630,891507-1,Zane,2015,435,9,7.6311,3.9727,20.2755,16,USD
13631,891508-1,Anacondrai Hideout,2015,435,24,4.6367,1.6289,13.0560,179,USD
13632,8915-1,Toa Mahri Matoro,2007,352,62,71.7478,40.8906,97.0300,4,USD
13633,891609-1,Kai,2016,435,13,5.5928,2.9509,13.8466,183,USD
13634,8916-1,Takadox,2007,326,62,93.5002,93.5002,93.5002,1,USD
13635,891610-1,Clouse,2016,435,8,6.1594,3.5410,15.5063,72,USD
13636,891611-1,Cole,2016,435,16,5.4788,3.2398,14.9649,505,USD
13637,891612-1,Sqiffy,2016,435,8,5.3597,2.3607,15.1715,258,USD
13638,891613-1,Kai's Dragon,2016,435,21,4.8159,1.7115,13.6859,76,USD
13639,891614-1,Cyren,2016,435,10,5.4359,2.8328,14.2842,156,USD
13640,891615-1,Jay,2016,435,14,5.5730,2.0969,12.4720,160,USD
13641,891616-1,Bucko,2016,435,9,4.4247,1.8962,9.7439,536,USD
13642,891617-1,Zane,2016,435,15,6.4962,3.4989,16.4892,50,USD
13643,891618-1,Ronin,2016,435,15,6.4493,3.5410,14.3096,218,USD
13644,891619-1,Pirate Plane,2016,435,21,3.9498,1.1803,11.8034,215,USD
13645,891620-1,Nya,2016,435,10,5.5130,2.6714,14.8510,176,USD
13646,8917-1,Kalmah,2007,326,53,75.6566,59.0172,92.2960,2,USD
13647,891721-1,Jay,2017,435,12,5.4527,2.8328,16.4994,164,USD
13648,891722-1,Cole,2017,435,14,4.9989,1.1725,13.4515,178,USD
13649,891723-1,Kai,2017,435,12,5.6027,1.9594,17.3368,98,USD
13650,891724-1,Zane,2017,435,12,8.4008,3.0689,18.8855,45,USD
13651,891725-1,Lloyd,2017,435,8,6.9446,3.5410,16.2918,44,USD
13652,891726-1,Vermillion Warrior,2017,435,10,7.8463,4.0600,19.2986,108,USD
13653,891727-1,Cole,2017,435,9,5.8802,2.6826,12.9838,610,USD
13654,891728-1,Stone Swordsman,2017,435,7,4.8985,2.2621,14.1641,488,USD
13655,891729-1,Kai,2017,435,10,4.9760,2.3607,14.3381,461,USD
13656,891730-1,Nindroid,2017,435,8,7.4249,3.6064,17.2106,22,USD
13657,891731-1,Zane,2017,435,10,6.6412,2.5918,17.0804,40,USD
