,set_num,name,year,theme_id,num_parts,price_mean,price_min,price_max,set_qty,currency
12809,853563-1,Baby Wind Dragon Fledge Bag Charm,2016,503,0,0.0,0.0,0.0,0.0,none
12810,853564-1,Me and My Dragon,2016,501,3,0.0,0.0,0.0,0.0,none
12811,853568-1,Prison Guard Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12812,853569-1,Notebook with Studs,2016,501,61,0.0,0.0,0.0,0.0,none
12813,853570-1,City Prison Island Accessory Pack,2017,61,26,0.0000,0.0000,0.0000,0,USD
12814,853571-1,Hot Dog Guy Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12815,853572-1,Bumblebee Girl Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12816,853573-1,Yellow Car Bag Charm,2016,503,0,0.0,0.0,0.0,0.0,none
12817,853574-1,Christmas Ornament Reindeer,2016,227,21,0.0000,0.0000,0.0000,0,USD
12818,853575-1,"Minifigure Cake Mold, Blue",2016,501,0,0.0,0.0,0.0,0.0,none
12819,853580-1,Key Rack,2016,503,32,0.0,0.0,0.0,0.0,none
12820,853590-1,Superman Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12821,853591-1,Batman Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12822,853592-1,Black Widow,2016,503,0,0.0,0.0,0.0,0.0,none
12823,853599-1,New York Minifigure Magnet,2016,408,2,0.0,0.0,0.0,0.0,none
12824,853600-1,Statue of Liberty Magnet [Rockefeller Square Exclusive],2016,408,11,0.0,0.0,0.0,0.0,none
12825,853602-1,Finn Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12826,853603-1,Rey Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12827,853604-1,BB-8 Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12828,853605-1,Poe Dameron Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12829,853607-1,Spring Collection,2020,408,15,0.0000,0.0000,0.0000,0,USD
12830,853609-1,Minecraft Skin Pack,2016,577,25,0.0000,0.0000,0.0000,0,USD
12831,8536-1,Kopaka,2001,348,33,22.4357,9.4136,99.9900,41,USD
12832,853610-1,Minecraft Skin Pack 2,2016,577,28,0.0000,0.0000,0.0000,0,USD
12833,853611-1,Marvel Super Heroes Minifigure Display Frame,2016,501,46,0.0,0.0,0.0,0.0,none
12834,8536-2,Kopaka - With mini CD-ROM,2001,348,34,25.0000,25.0000,25.0000,1,USD
12835,853632-1,Batman Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12836,853633-1,The Joker Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12837,853634-1,Robin Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12838,853635-1,Catwoman Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12839,853636-1,Harley Quinn Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12840,853637-1,Upscaled Mug Black,2017,501,0,0.0,0.0,0.0,0.0,none
12841,853638-1,The LEGO Batman Movie Minifigure Collector Frame,2017,609,46,0.0,0.0,0.0,0.0,none
12842,853639-1,Batman Tumbler,2017,501,0,0.0,0.0,0.0,0.0,none
12843,853640-1,Four Stud Lunch Box Black,2017,501,0,0.0,0.0,0.0,0.0,none
12844,853642-1,Batman Mask,2017,501,0,0.0,0.0,0.0,0.0,none
12845,853644-1,The Joker Mask,2017,501,0,0.0,0.0,0.0,0.0,none
12846,853645-1,Batgirl Mask,2017,501,0,0.0,0.0,0.0,0.0,none
12847,853646-1,Harley Quinn Hammer,2017,501,0,0.0,0.0,0.0,0.0,none
12848,853647-1,Batman Batarang,2017,501,0,0.0,0.0,0.0,0.0,none
12849,853648-1,Roblin Bag Charm,2017,503,0,0.0,0.0,0.0,0.0,none
12850,853649-1,Batman Notebook with Stud Cover,2017,501,58,0.0,0.0,0.0,0.0,none
12851,853650-1,Movie Maker Set,2017,708,152,0.0000,0.0000,0.0000,0,USD
12852,853651-1,The Batman Movie Accessory Set,2017,708,31,0.0000,0.0000,0.0000,0,USD
12853,853652-1,Batman Minifigure Plush,2017,501,0,0.0,0.0,0.0,0.0,none
12854,853653-1,Batgirl Minifigure Plush,2017,501,0,0.0,0.0,0.0,0.0,none
12855,853654-1,Aira the Wind Elf Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12856,853656-1,City Playmat,2018,62,105,0.0,0.0,0.0,0.0,none
12857,853659-1,City Police Handcuffs,2017,501,0,0.0,0.0,0.0,0.0,none
12858,853660-1,The Joker Minifigure Plush,2017,501,0,0.0,0.0,0.0,0.0,none
12859,853663-1,Iconic Holiday Magnet,2017,206,45,0.0,0.0,0.0,0.0,none
12860,853665-1,Iconic Tumbler,2017,501,0,0.0,0.0,0.0,0.0,none
12861,853666-1,Shark Suit Guy Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12862,853667-1,Ballerina Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12863,853668-1,Iconic Drinking Bottle,2017,501,0,0.0,0.0,0.0,0.0,none
12864,853669-1,Shopper Bag,2017,501,0,0.0,0.0,0.0,0.0,none
12865,853670-1,Christmas Ornament Snowman,2017,227,25,0.0000,0.0000,0.0000,0,USD
12866,853671-1,Heartlake City Playmat 2017 with Parts,2017,494,95,0.0,0.0,0.0,0.0,none
12867,853676-1,Nexo Knights Accessory Set,2018,605,27,0.0000,0.0000,0.0000,0,USD
12868,853677-1,Stone Monsters Accessory Set,2017,605,23,0.0000,0.0000,0.0000,0,USD
12869,853678-1,Jestro's Sword,2017,501,0,0.0,0.0,0.0,0.0,none
12870,853679-1,Forbidden Power Shield,2017,501,0,0.0,0.0,0.0,0.0,none
12871,853680-1,Axl's Axe,2017,501,0,0.0,0.0,0.0,0.0,none
12872,853682-1,Macy Key Chain,2017,503,1,0.0,0.0,0.0,0.0,none
12873,853683-1,Jestro Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12874,853684-1,Lance Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12875,853685-1,Aaron Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12876,853686-1,Clay Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12877,853687-1,Elemental Masters Battle Pack,2017,435,26,0.0000,0.0000,0.0000,0,USD
12878,853688-1,Time Blade Claw,2017,501,0,0.0,0.0,0.0,0.0,none
12879,853689-1,Vermillion Sword,2017,501,0,0.0,0.0,0.0,0.0,none
12880,853690-1,Kai Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12881,853691-1,Kai Minifigure Plush,2017,501,0,0.0,0.0,0.0,0.0,none
12882,853692-1,Nya Minifigure Plush,2017,501,0,0.0,0.0,0.0,0.0,none
12883,853694-1,Kai Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12884,853695-1,Zane Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12885,853696-1,Jay Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12886,853697-1,Cole Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12887,853698-1,Lloyd Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12888,853699-1,Nya Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12889,853700-1,Nunchucks,2017,501,0,0.0,0.0,0.0,0.0,none
12890,853701-1,Sword & Sheath,2017,501,0,0.0,0.0,0.0,0.0,none
12891,853702-1,Movie Maker Set,2017,616,164,24.7986,19.9900,29.4058,3,USD
12892,853703-1,Director Krennic Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12893,853704-1,Jyn Erso Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12894,853705-1,Y-Wing Pilot Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12895,853706-1,Invincible Iron Man Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12896,853707-1,Star Lord Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12897,853708-1,Rocket Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12898,8537-1,Nui-Rama,2001,343,146,47.2389,28.2408,105.6900,11,USD
12899,853711-1,LEGO House Boy Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12900,853712-1,LEGO House 2x4 Brick Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12901,853713-1,LEGO House Girl Key Chain,2017,503,0,0.0,0.0,0.0,0.0,none
12902,853744-1,Knightmare Batman Accessory Set,2018,695,47,0.0000,0.0000,0.0000,0,USD
12903,853747-1,Nya Mask,2018,501,0,0.0,0.0,0.0,0.0,none
12904,853748-1,Nya Spear,2018,501,0,0.0,0.0,0.0,0.0,none
12905,853749-1,Kai Katanas with Sheath,2018,501,0,0.0,0.0,0.0,0.0,none
12906,853751-1,Lloyd Mask,2018,501,0,0.0,0.0,0.0,0.0,none
12907,853753-1,Shuriken Claw,2018,501,0,0.0,0.0,0.0,0.0,none
12908,853756-1,Misako Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12909,853757-1,Lord Garmadon Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12910,853758-1,Jay's Kendo Training Pod,2018,435,29,0.0000,0.0000,0.0000,0,USD
12911,853759-1,Cole's Kendo Training Pod,2018,435,30,10.0020,10.0020,10.0020,1,USD
12912,853760-1,Spinjitzu Stunt Ramp,2018,501,0,6.5000,6.5000,6.5000,1,USD
12913,853767-1,Star Destroyer Bag Charm,2018,503,0,0.0,0.0,0.0,0.0,none
12914,853768-1,Landspeeder Bag Charm,2018,503,0,0.0,0.0,0.0,0.0,none
12915,853769-1,Han Solo Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12916,853770-1,BB-9E Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12917,853771-1,Black Panther Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12918,853772-1,Cyborg Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12919,853774-1,Olivia's Satellite Pod,2018,494,36,8.3083,8.3083,8.3083,1,USD
12920,853775-1,Andrea's DJ Pod,2018,494,40,0.0000,0.0000,0.0000,0,USD
12921,853776-1,Emma's Photo Studio Pod,2018,494,38,8.7290,8.7290,8.7290,1,USD
12922,853777-1,Mia's Exploration Pod,2018,494,49,0.0000,0.0000,0.0000,0,USD
12923,853778-1,Stephanie's Pool Pod,2018,494,33,0.0000,0.0000,0.0000,0,USD
12924,853780-1,Creative Rings,2018,494,63,0.0,0.0,0.0,0.0,none
12925,853781-1,Cinderella Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12926,853782-1,Belle Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12927,853788-1,Unikitty Activity Book,2018,497,0,0.0,0.0,0.0,0.0,none
12928,853790-1,Unikitty Tumbler,2018,501,0,0.0,0.0,0.0,0.0,none
12929,853791-1,Unikitty Hydration Bottle,2018,501,0,0.0,0.0,0.0,0.0,none
12930,853792-1,Brick Separator Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12931,853793-1,2x4 Rose Gold Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12932,853794-1,Corn Cob Guy Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12933,853795-1,Butterfly Girl Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12934,853796-1,Penguin Holiday Ornament,2018,227,37,0.0000,0.0000,0.0000,0,USD
12935,853797-1,Phone Cover with Studs,2018,501,47,0.0,0.0,0.0,0.0,none
12936,853798-1,Notebook with Studs,2018,501,37,0.0,0.0,0.0,0.0,none
12937,853802-1,Bee Girl Minifigure Plush,2018,501,0,0.0,0.0,0.0,0.0,none
12938,8538-1,Muaka and Kane-ra,2001,343,633,87.1536,60.5145,114.7284,10,USD
12939,853810-1,Train Holiday Ornament,2018,501,50,0.0000,0.0000,0.0000,0,USD
12940,853815-1,Gifts Holiday Ornament,2018,227,50,0.0000,0.0000,0.0000,0,USD
12941,853816-1,Mountain Police Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12942,853818-1,Steve Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12943,853819-1,Alex Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12944,853834-1,Hydration Bottle,2018,501,0,0.0,0.0,0.0,0.0,none
12945,853835-1,Tumbler 2018,2018,501,0,0.0,0.0,0.0,0.0,none
12946,853840-1,Road Playmat,2018,646,11,0.0,0.0,0.0,0.0,none
12947,853841-1,Sea Playmat,2018,646,11,0.0,0.0,0.0,0.0,none
12948,853842-1,Park Playmat,2018,646,11,0.0,0.0,0.0,0.0,none
12949,853844-1,I Love LEGO Store Shanghai Key Chain,2018,503,0,0.0,0.0,0.0,0.0,none
12950,853865-1,The LEGO Movie 2 Accessory Set,2019,670,48,0.0000,0.0000,0.0000,0,USD
12951,853866-1,Oni Villians Accessory Set,2019,435,36,0.0000,0.0000,0.0000,0,USD
12952,853867-1,Emmet Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12953,853868-1,Lucy Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12954,853872-1,Emmet Mask,2019,501,0,0.0,0.0,0.0,0.0,none
12955,853874-1,Emmet's Construction Pod,2019,670,28,0.0000,0.0000,0.0000,0,USD
12956,853875-1,Sweet Mayhem's Disco Pod,2019,670,29,0.0000,0.0000,0.0000,0,USD
12957,853876-1,The LEGO Movie 2: Tumbler with Straw,2019,501,0,0.0,0.0,0.0,0.0,none
12958,853877-1,Hydration Bottle,2019,501,0,0.0,0.0,0.0,0.0,none
12959,853878-1,Sweet Mayhem Notebook,2019,501,0,0.0,0.0,0.0,0.0,none
12960,853880-1,Lucy Plush,2019,501,0,0.0,0.0,0.0,0.0,none
12961,853881-1,Friends Creative Bag Charms,2019,494,14,0.0,0.0,0.0,0.0,none
12962,853882-1,Stephanie Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12963,853883-1,Olivia Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12964,853886-1,Friends Phone Cover,2019,501,53,0.0,0.0,0.0,0.0,none
12965,853889-1,Friends Tumbler with Straw,2019,501,0,0.0,0.0,0.0,0.0,none
12966,853890-1,Cookie Cutters,2019,501,0,0.0,0.0,0.0,0.0,none
12967,853891-1,Friends Ceramic Mug,2019,501,0,0.0,0.0,0.0,0.0,none
12968,853892-1,Friends Hair Accessory Set,2019,501,0,0.0,0.0,0.0,0.0,none
12969,853893-1,Jay Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12970,853894-1,Nya Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12971,853895-1,Sword of Fire,2019,501,0,0.0,0.0,0.0,0.0,none
12972,853896-1,Shurikens of Ice,2019,501,0,0.0,0.0,0.0,0.0,none
12973,853897-1,Scythe of Quakes,2019,501,0,0.0,0.0,0.0,0.0,none
12974,853898-1,Ninja Dress Up,2019,501,0,0.0,0.0,0.0,0.0,none
12975,853899-1,Lloyd's Kendo Training Pod,2019,435,26,0.0000,0.0000,0.0000,0,USD
12976,853900-1,4x4 Brick Magnets,2019,646,4,0.0,0.0,0.0,0.0,none
12977,853901-1,Ninjago Tumbler with Straw,2019,501,0,0.0,0.0,0.0,0.0,none
12978,853902-1,Creative Bag Charm,2019,503,17,0.0,0.0,0.0,0.0,none
12979,853903-1,Brick Suit Guy Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12980,853904-1,Cactus Boy Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12981,853905-1,Elephant Girl Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12982,853906-1,Birthday Card,2019,206,39,8.8253,8.8253,8.8253,1,USD
12983,853907-1,Toy Soldier Ornament,2019,227,43,0.0000,0.0000,0.0000,0,USD
12984,853908-1,Tumbler with Straw,2019,501,0,0.0,0.0,0.0,0.0,none
12985,8539-1,Manas,2001,343,455,206.8764,106.8457,300.0000,12,USD
12986,853910-1,Minifigure Ceramic Mug,2019,501,0,0.0,0.0,0.0,0.0,none
12987,853911-1,Ice Cube Tray,2019,501,0,0.0,0.0,0.0,0.0,none
12988,853912-1,Ice Lollipop Tray,2019,501,0,0.0,0.0,0.0,0.0,none
12989,853913-1,Key Hanger,2019,503,44,0.0,0.0,0.0,0.0,none
12990,853914-1,London Bus Magnet,2019,408,35,0.0,0.0,0.0,0.0,none
12991,853915-1,4x4 Brick Magnets Classic,2019,646,4,0.0,0.0,0.0,0.0,none
12992,853917-1,Creative Stationery Set,2019,501,19,0.0,0.0,0.0,0.0,none
12993,853918-1,Firefighter Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12994,853919-1,City Police Vest,2019,501,0,0.0,0.0,0.0,0.0,none
12995,853920-1,DUPLO Tableware,2019,501,0,0.0,0.0,0.0,0.0,none
12996,853921-1,Brick Stickers,2019,646,17,0.0,0.0,0.0,0.0,none
12997,853922-1,Creative Rings Pod,2019,598,44,0.0,0.0,0.0,0.0,none
12998,853946-1,Stormtrooper Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12999,853947-1,Luke Skywalker Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13000,853948-1,Princess Leia Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13001,853949-1,Kylo Ren Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13002,853950-1,Spider-Man Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13003,853951-1,Batman Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13004,853952-1,Superman Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13005,853953-1,Batwoman Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13006,853954-1,Ariel Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13007,853955-1,Aurora Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13008,853956-1,Creeper Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13009,853958-1,Chicken Skater Pod,2019,598,37,0.0000,0.0000,0.0000,0,USD
13010,853960-1,2x6 Brick Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13011,853967-1,Wooden Minifigure,2019,683,1,0.0,0.0,0.0,0.0,none
13012,853968-1,Elsa Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13013,853969-1,Anna Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13014,853970-1,Olaf Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
13015,853984-1,NINJAGO Fork,2020,501,0,0.0,0.0,0.0,0.0,none
13016,853985-1,Keytana,2020,501,0,0.0,0.0,0.0,0.0,none
13017,853986-1,Customizable Weapon Set,2020,501,0,0.0,0.0,0.0,0.0,none
13018,853989-1,Celebration Bag Charm,2020,503,28,0.0,0.0,0.0,0.0,none
13019,853990-1,Easter Bunny House,2020,229,57,0.0000,0.0000,0.0000,0,USD
13020,853992-1,2 x 4 Black Metal Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13021,853993-1,2 x 4 Bright Blue Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13022,853995-1,Crayon Girl Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13023,853996-1,Jay Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13024,853997-1,Lloyd Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13025,853998-1,Mickey Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13026,853999-1,Minnie Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13027,854000-1,Friends Bag Charm,2020,503,0,0.0,0.0,0.0,0.0,none
13028,854005-1,Duke DeTain Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13029,854006-1,Venom Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13030,8540-1,Vakama,2001,356,26,8.5293,4.7068,15.0000,27,USD
13031,854011-1,Eiffel Tower Magnet Build,2020,501,28,0.0,0.0,0.0,0.0,none
13032,854012-1,London Magnet Build,2020,501,26,0.0,0.0,0.0,0.0,none
13033,854013-1,LEGOLAND Build Magnet,2020,425,31,0.0,0.0,0.0,0.0,none
13034,854018-1,Police Handcuffs & Badge,2020,501,0,0.0,0.0,0.0,0.0,none
13035,854021-1,Creative Bag Charm,2020,503,17,0.0,0.0,0.0,0.0,none
13036,854030-1,Empire State Building Magnet Build,2020,501,25,0.0,0.0,0.0,0.0,none
13037,854031-1,Statue of Liberty Magnet,2020,501,11,0.0,0.0,0.0,0.0,none
13038,854032-1,New York Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13039,854033-1,Ninjago Sword of Destiny,2020,501,0,0.0,0.0,0.0,0.0,none
13040,854039-1,Watermelon Guy Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13041,854040-1,Happy Santa Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13042,854041-1,Happy Helper Elf Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13043,854048-1,Road Tape,2020,646,35,0.0000,0.0000,0.0000,0,USD
13044,854049-1,Pumpkin & Bat Duo,2020,230,0,0.0000,0.0000,0.0000,0,USD
13045,854064-1,Captain Marvel Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13046,854065-1,Water Tape,2020,646,23,0.0000,0.0000,0.0000,0,USD
13047,854066-1,Birthday Guy Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13048,854067-1,Minifigure Factory Box,2019,408,0,0.0,0.0,0.0,0.0,none
13049,854068-1,China Flower Girl Key Chain,2020,503,0,0.0,0.0,0.0,0.0,none
13050,854-1,Go-Kart,1978,4,212,37.8000,12.0024,74.9500,27,USD
13051,8541-1,Matau,2001,356,25,10.3100,3.8901,36.0826,34,USD
13052,8542-1,Onewa,2001,356,29,7.4678,2.9418,11.0704,28,USD
13053,8543-1,Nokama,2001,356,27,9.3637,5.1868,18.0226,23,USD
13054,8544-1,Nuju,2001,356,29,9.1996,4.4126,20.0000,24,USD
13055,8545-1,Whenua,2001,356,28,9.8594,2.9418,22.9457,19,USD
13056,8546-1,Power Pack,2001,346,10,77.6985,52.9516,103.6583,3,USD
13057,8547-1,Mindstorms NXT 2.0,2009,259,621,233.9890,89.7900,600.0000,17,USD
13058,8548-1,Nui-Jaga,2001,343,224,76.2956,55.3050,185.0000,13,USD
13059,8549-1,Tarakava,2001,343,401,94.4359,68.2487,150.0000,15,USD
13060,8550-1,Gahlok Va,2002,329,26,6.9906,3.8831,10.9900,36,USD
13061,855-1,Mobile crane,1978,4,509,80.0625,44.1263,200.0000,23,USD
13062,8551-1,Kohrak Va,2002,329,28,6.2658,4.1185,9.9500,33,USD
13063,8552-1,Lehvak Va,2002,329,28,8.7029,3.7507,57.6584,29,USD
13064,8553-1,Pahrak Va,2002,329,27,6.7441,2.9300,12.9500,29,USD
13065,8554-1,Tahnok Va,2002,329,27,8.7297,5.8835,11.0000,11,USD
13066,8555-1,Nuhvok Va,2002,329,26,7.2705,2.9418,12.9500,18,USD
13067,8556-1,Boxor,2002,347,157,50.8263,39.5325,76.4856,10,USD
13068,8557-1,Exo-Toa,2002,347,376,76.5504,57.6584,90.7554,7,USD
13069,8558-1,Cahdok and Gahdok,2002,347,630,179.9094,154.9900,220.0000,3,USD
13070,8559-1,Krana,2002,324,24,0.0000,0.0000,0.0000,0,USD
13071,8560-1,Pahrak,2002,328,40,8.8727,4.8138,17.6388,55,USD
13072,856-1,Bulldozer,1979,4,362,90.2843,41.1846,252.3159,23,USD
13073,8561-1,Nuhvok,2002,328,40,9.4172,4.4087,21.1806,61,USD
13074,8562-1,Gahlok,2002,328,40,8.9110,3.6000,18.9756,50,USD
13075,8563-1,Tahnok,2002,328,40,13.2144,5.8835,42.1944,42,USD
13076,8564-1,Lehvak,2002,328,40,10.4574,4.7068,23.5223,37,USD
13077,8565-1,Kohrak,2002,328,40,10.0721,4.9892,23.5223,40,USD
13078,8566-1,Onua Nuva,2002,354,41,8.7245,4.5384,23.7195,96,USD
13079,8567-1,Lewa Nuva,2002,354,35,9.1478,5.2834,23.5223,93,USD
13080,8568-1,Pohatu Nuva,2002,354,43,9.8942,3.6000,25.9208,103,USD
13081,8569-1,Krana,2002,324,25,0.0000,0.0000,0.0000,0,USD
13082,8570-1,Gali Nuva,2002,354,43,10.5756,4.2361,23.7195,80,USD
13083,857-1,Motorcycle with sidecar,1979,4,403,116.0308,70.6021,210.9500,14,USD
13084,8571-1,Kopaka Nuva,2002,354,41,11.4673,3.5301,25.0000,43,USD
13085,8572-1,Tahu Nuva,2002,354,36,13.6096,5.8835,118.2500,67,USD
13086,8573-1,Nuhvok-Kal,2003,330,41,10.2467,5.8835,16.5134,24,USD
13087,8574-1,Tahnok-Kal,2003,330,41,11.4354,5.8835,23.5340,28,USD
13088,8575-1,Kohrak-Kal,2003,330,41,9.2147,5.8835,17.4705,33,USD
13089,8576-1,Lehvak-Kal,2003,330,41,10.6489,5.8835,20.0000,23,USD
13090,8577-1,Pahrak-Kal,2003,330,41,11.1454,5.8835,20.0000,37,USD
13091,8578-1,Gahlok-Kal,2003,330,41,9.0371,5.2952,18.3469,27,USD
13092,8580-1,Kraata,2003,346,3,14.5617,7.0602,22.0632,3,USD
13093,858-1,Auto Engines,1980,4,242,0.0000,0.0000,0.0000,0,USD
13094,8581-1,Kopeke,2003,335,25,12.8480,5.8835,24.9500,6,USD
13095,8582-1,Matoro,2003,335,25,10.1194,4.7656,24.9500,10,USD
13096,8583-1,Hahli,2003,335,25,13.4448,9.4136,24.9500,5,USD
13097,8584-1,Hewkii,2003,335,25,10.7660,6.4719,24.9500,9,USD
13098,8584-2,Hewkii (Kabaya Promotional),2003,335,25,0.0000,0.0000,0.0000,0,USD
13099,8585-1,Hafu,2003,335,25,10.2085,4.7068,24.9500,10,USD
13100,8585-2,Hafu (Kabaya Promotional),2003,335,25,0.0000,0.0000,0.0000,0,USD
13101,8586-1,Macku,2003,335,25,8.9886,6.4601,11.7553,8,USD
13102,8586-2,Macku (Kabaya Promotional),2003,335,25,0.0000,0.0000,0.0000,0,USD
13103,8587-1,Panrahk,2003,344,45,8.0925,3.2000,16.0000,68,USD
13104,8587-2,Panrahk - With Shadow Kraata (Promotional Set),2003,344,45,0.0000,0.0000,0.0000,0,USD
13105,8587-3,Panrahk - With mini CD-ROM,2003,344,46,0.0000,0.0000,0.0000,0,USD
13106,8588-1,Kurahk,2003,344,45,7.2452,2.3719,13.6380,56,USD
13107,8588-2,Kurahk - With Shadow Kraata (Promotional Set),2003,344,45,10.7264,7.1892,14.9900,4,USD
13108,8588-3,Kurahk - With mini CD-ROM,2003,344,45,17.6505,17.6505,17.6505,1,USD
13109,8589-1,Lerahk,2003,344,45,8.2417,4.5000,23.5223,64,USD
13110,8589-2,Lerahk - With Shadow Kraata (Promotional Set),2003,344,45,0.0000,0.0000,0.0000,0,USD
13111,8589-3,Lerahk - With mini CD-ROM,2003,344,46,0.0000,0.0000,0.0000,0,USD
13112,8590-1,Guurahk,2003,344,45,8.4337,3.7654,25.0000,53,USD
13113,8590-2,Guurahk - With Shadow Kraata (Promotional Set),2003,344,45,9.6185,8.2369,11.0000,2,USD
13114,8590-3,Guurahk - With mini CD-ROM,2003,344,46,35.3011,35.3011,35.3011,1,USD
13115,8591-1,Vorahk,2003,344,45,8.9023,3.8901,23.5223,51,USD
13116,8591-2,Vorahk - With Shadow Kraata,2003,344,45,18.5000,15.0000,22.0000,2,USD
13117,8591-3,Vorahk - With mini CD-ROM,2003,344,45,14.5000,7.0000,22.0000,2,USD
13118,8592-1,Turahk,2003,344,45,8.3518,3.3948,30.5579,83,USD
13119,8592-2,Turahk - With Shadow Kraata,2003,344,45,10.9151,6.8984,18.3469,3,USD
13120,8592-3,Turahk - With mini CD-ROM,2003,344,46,6.4719,6.4719,6.4719,1,USD
